playerID,R,RBI,SB,AVG,SLG,Games_C,Games_2B,Games_3B,Games_SS,HOF_member
goodmiv01,595.0,513.0,48.0,0.28155596718708653,0.44853135750198464,0.0,0.0,0.0,0.0,0
gordojo01,855.0,918.0,85.0,0.27027533245926205,0.46806518074545794,0.0,1414.0,0.0,2.0,1
gordosi01,706.0,773.0,19.0,0.2858345611450221,0.470427278467691,0.0,3.0,409.0,0.0,0
gosligo01,938.0,1058.0,134.0,0.32845914823615424,0.526411990495339,0.0,0.0,0.0,0.0,1
gracema01,783.0,742.0,59.0,0.30982044705020156,0.44027116159765484,0.0,0.0,0.0,0.0,0
grantge01,872.0,677.0,126.0,0.30874492195852044,0.4697455633953389,0.0,776.0,7.0,0.0,0
greenha01,1029.0,1248.0,56.0,0.31384130734396537,0.6068123646387084,0.0,0.0,0.0,0.0,1
greenmi01,646.0,714.0,79.0,0.30261136712749614,0.4619267061663375,1.0,0.0,0.0,0.0,0
greensh01,906.0,884.0,138.0,0.28381334305504924,0.5103900838497994,0.0,0.0,0.0,0.0,0
grichbo01,700.0,582.0,91.0,0.26839092643629425,0.42484630061479756,0.0,1200.0,10.0,133.0,0
griffke01,783.0,510.0,162.0,0.30277954593677064,0.4317844260555909,0.0,0.0,0.0,0.0,0
griffke02,940.0,1018.0,143.0,0.3002296211251435,0.5677382319173364,0.0,0.0,0.0,0.0,1
griffto01,530.0,579.0,66.0,0.28215309949260975,0.38451356717405694,0.0,0.0,0.0,0.0,0
grissma02,823.0,599.0,381.0,0.27690359920419605,0.4112859468258275,0.0,0.0,0.0,0.0,0
groatdi01,639.0,527.0,9.0,0.29313743056799857,0.37896434330765094,0.0,0.0,5.0,1400.0,0
grohhe01,726.0,459.0,163.0,0.29504828436408465,0.3897678241216355,0.0,311.0,995.0,13.0,0
grudzma01,681.0,443.0,117.0,0.2865013774104683,0.38941361668634394,0.0,638.0,31.0,619.0,0
guerrpe01,662.0,792.0,89.0,0.30610068259385664,0.49658703071672355,0.0,12.0,370.0,0.0,0
guzmacr01,679.0,441.0,121.0,0.27147697827386885,0.3862866254733905,0.0,0.0,0.0,1272.0,0
gwynnto01,765.0,550.0,246.0,0.3279289712410732,0.43427909669947884,0.0,0.0,0.0,0.0,1
haasmu01,698.0,484.0,12.0,0.2939365229748934,0.40549502605400284,0.0,0.0,0.0,0.0,0
hackst01,893.0,492.0,136.0,0.3033838973162194,0.4074290159471023,0.0,0.0,1306.0,0.0,0
hafeych01,718.0,761.0,66.0,0.32147937411095306,0.5331910858226647,0.0,0.0,0.0,0.0,1
haleod01,537.0,568.0,55.0,0.2895538930451649,0.44139650872817954,0.0,508.0,424.0,0.0,0
halleto01,449.0,483.0,14.0,0.2603944562899787,0.4189765458422175,1138.0,0.0,0.0,0.0,0
hargrmi01,708.0,615.0,23.0,0.29200487012987014,0.39732142857142855,0.0,0.0,0.0,0.0,0
harpege02,501.0,525.0,58.0,0.3055056852184321,0.4599042489527229,0.0,0.0,0.0,0.0,0
harpeto01,754.0,426.0,295.0,0.2565543071161049,0.3836870578443612,0.0,85.0,262.0,0.0,0
harrato01,725.0,632.0,177.0,0.2615601125854443,0.3948532368315239,0.0,21.0,628.0,805.0,0
harribu01,718.0,502.0,166.0,0.2748986990829601,0.3550863723608445,0.0,1238.0,1.0,1.0,0
harrijo03,461.0,517.0,36.0,0.31740276862228084,0.472313777191826,0.0,0.0,2.0,4.0,0
hartji01,501.0,563.0,17.0,0.27937120794263653,0.46938775510204084,0.0,0.0,653.0,0.0,0
hartnga01,541.0,683.0,24.0,0.2916666666666667,0.49434156378600824,1084.0,0.0,0.0,0.0,1
hattogr01,545.0,514.0,41.0,0.2546537602382725,0.3777612310747084,0.0,160.0,943.0,4.0,0
hayesvo01,711.0,650.0,234.0,0.27001862197392923,0.42251189737223255,0.0,0.0,18.0,0.0,0
heathje01,682.0,772.0,53.0,0.2910550458715596,0.5006880733944954,0.0,0.0,0.0,0.0,0
hebneri01,668.0,615.0,20.0,0.2785571142284569,0.45023380093520377,0.0,2.0,1034.0,0.0,0
heilmha01,747.0,858.0,76.0,0.3293667658308542,0.4959626009349766,0.0,17.0,0.0,0.0,1
heldwo01,485.0,528.0,14.0,0.24591503267973855,0.4357298474945534,0.0,160.0,94.0,514.0,0
hendeda01,559.0,537.0,42.0,0.26155810983397193,0.43831417624521074,0.0,0.0,0.0,0.0,0
henderi01,1058.0,504.0,794.0,0.29199277543648405,0.4326710816777042,0.0,0.0,0.0,0.0,1
hendrge01,639.0,711.0,51.0,0.2804119287706501,0.45955803475649004,0.0,0.0,0.0,0.0,0
henrito01,881.0,761.0,37.0,0.2821203953279425,0.48966756513926324,0.0,0.0,0.0,0.0,0
hermaba01,815.0,914.0,88.0,0.3283033468756046,0.538595473012188,0.0,0.0,0.0,0.0,0
hermabi01,938.0,602.0,52.0,0.3072026800670017,0.4135678391959799,0.0,1448.0,0.0,0.0,1
hernake01,785.0,724.0,91.0,0.3004885993485342,0.44706840390879476,0.0,0.0,0.0,0.0,0
herrto01,601.0,492.0,171.0,0.2752894909329255,0.35394363119947564,0.0,1198.0,0.0,16.0,0
herzobu01,608.0,376.0,274.0,0.26409495548961426,0.3446701666286236,0.0,303.0,441.0,458.0,0
higgibo02,735.0,708.0,91.0,0.27313677313677315,0.4567977067977068,0.0,0.0,0.0,0.0,0
higgipi01,768.0,879.0,55.0,0.2953083617101778,0.43851683692773363,0.0,0.0,1403.0,0.0,0
hinchbi01,347.0,357.0,79.0,0.2621492128678987,0.37063655030800824,0.0,1.0,0.0,57.0,0
hintoch01,505.0,429.0,130.0,0.26563726773096047,0.4129808950536509,4.0,54.0,51.0,3.0,0
hislela01,592.0,624.0,125.0,0.2754942767950052,0.4562955254942768,0.0,0.0,0.0,0.0,0
hoakdo01,598.0,498.0,64.0,0.2649374710514127,0.3967114404817045,0.0,1.0,1199.0,1.0,0
hodgegi01,907.0,1042.0,48.0,0.2806252271901127,0.5027262813522355,39.0,1.0,2.0,0.0,0
hoilech01,408.0,442.0,5.0,0.26419213973799127,0.4723435225618632,809.0,0.0,1.0,0.0,0
holmeto01,695.0,575.0,40.0,0.30403896894662064,0.43535620052770446,0.0,0.0,0.0,0.0,0
hoopeha01,821.0,395.0,261.0,0.2687392714094984,0.35742895288956705,0.0,0.0,0.0,0.0,1
hoppjo01,618.0,392.0,117.0,0.29547259729944403,0.40879004500926663,0.0,0.0,0.0,0.0,0
hornebo01,545.0,666.0,14.0,0.27729257641921395,0.5016375545851528,0.0,0.0,652.0,0.0,0
hornsro01,979.0,954.0,114.0,0.36478711162255467,0.5836210203298811,0.0,846.0,158.0,338.0,1
hortowi01,557.0,724.0,11.0,0.27874237447207884,0.488268418582825,0.0,0.0,1.0,0.0,0
howarel01,499.0,636.0,8.0,0.2893175074183976,0.4609297725024728,786.0,0.0,0.0,0.0,0
howarfr01,654.0,835.0,5.0,0.27533500837520936,0.507537688442211,0.0,0.0,0.0,0.0,0
hrbekke01,752.0,885.0,28.0,0.28983218163869695,0.4922013820335637,0.0,0.0,1.0,0.0,0
hubbagl01,518.0,423.0,31.0,0.2449963829274174,0.35182059319990355,0.0,1240.0,0.0,0.0,0
huntro01,617.0,326.0,53.0,0.2706442831215971,0.35163339382940106,0.0,1122.0,69.0,1.0,0
jacksjo01,846.0,748.0,195.0,0.3570089564674026,0.5196833992918142,0.0,0.0,0.0,0.0,0
jacksre01,878.0,928.0,187.0,0.2704091341579448,0.5120837297811608,0.0,0.0,0.0,0.0,1
jackstr01,631.0,683.0,65.0,0.2999775633834418,0.4509759928202827,0.0,1.0,33.0,1163.0,1
jacobba01,760.0,779.0,85.0,0.31492136555427697,0.45665515918680477,0.0,0.0,0.0,0.0,0
jacobbr01,535.0,544.0,16.0,0.2705464238116393,0.406486006219458,0.0,1.0,1161.0,1.0,0
jamiech01,787.0,388.0,111.0,0.304575986565911,0.3895885810243493,0.0,0.0,0.0,0.0,0
javieju01,625.0,424.0,123.0,0.2580777937847294,0.361185429100638,0.0,1330.0,0.0,4.0,0
jeffegr01,702.0,612.0,188.0,0.2916172400158165,0.4223013048635824,0.0,320.0,251.0,0.0,0
jenkige01,661.0,704.0,31.0,0.2770592239618788,0.4964828681642841,0.0,0.0,0.0,0.0,0
jenseja01,797.0,924.0,139.0,0.28087495160665893,0.462253193960511,0.0,0.0,0.0,0.0,0
johnsbo01,997.0,1040.0,78.0,0.29789977892409725,0.5202652910832719,0.0,28.0,1.0,0.0,0
johnsch04,455.0,561.0,6.0,0.24503836993913733,0.43344800211696216,1137.0,0.0,0.0,0.0,0
johnsda02,540.0,587.0,30.0,0.2626328345261332,0.4068531771849924,0.0,1180.0,9.0,41.0,0
johnsho01,661.0,667.0,213.0,0.25406551967947205,0.45722366250294605,0.0,0.0,909.0,272.0,0
johnsji01,673.0,355.0,160.0,0.29594324983373976,0.37840833518066946,0.0,241.0,353.0,176.0,0
johnsla03,700.0,450.0,300.0,0.2966259573587249,0.3947422893810805,0.0,0.0,0.0,0.0,0
johnsro02,715.0,555.0,134.0,0.2972286374133949,0.43926096997690534,0.0,0.0,1.0,0.0,0
jonescl01,558.0,509.0,90.0,0.284769833496572,0.41258570029382957,0.0,0.0,0.0,0.0,0
jonesja04,617.0,623.0,82.0,0.28025904421616793,0.4546672621706119,0.0,0.0,0.0,0.0,0
jonesma01,461.0,394.0,60.0,0.25517955801104975,0.45338397790055246,0.0,0.0,0.0,0.0,0
jonesru01,609.0,544.0,141.0,0.25047938638542666,0.41586768935762225,0.0,0.0,0.0,0.0,0
joneswi01,698.0,710.0,37.0,0.2575433132178314,0.41210823437804167,0.0,0.0,1415.0,0.0,0
joosted01,773.0,536.0,57.0,0.23861566484517305,0.3683464885650678,0.0,86.0,72.0,1204.0,0
jordabr01,599.0,656.0,112.0,0.28694988552531164,0.46934622233528367,0.0,0.0,1.0,0.0,0
joynewa01,725.0,789.0,50.0,0.2901077375122429,0.4472086190009794,0.0,0.0,0.0,0.0,0
judgejo01,709.0,547.0,147.0,0.29526813880126185,0.41661409043112513,0.0,0.0,0.0,0.0,0
justida01,787.0,889.0,45.0,0.28270676691729324,0.5149301825993555,0.0,0.0,0.0,0.0,0
kalinal01,872.0,887.0,93.0,0.3088831551787689,0.4961297456690011,0.0,0.0,1.0,0.0,1
kammwi01,689.0,736.0,113.0,0.2814,0.3918,0.0,0.0,1421.0,0.0,0
karroer01,700.0,902.0,53.0,0.2681185944363104,0.46284773060029283,0.0,0.0,0.0,0.0,0
kellech01,663.0,690.0,45.0,0.28776978417266186,0.5136690647482014,0.0,0.0,0.0,0.0,0
kellge01,716.0,638.0,46.0,0.3115037449587094,0.4171307854810832,0.0,0.0,1335.0,0.0,1
kellyge01,667.0,823.0,56.0,0.3013874066168623,0.46574172892209176,0.0,144.0,2.0,0.0,1
keltnke01,700.0,819.0,39.0,0.2781065088757396,0.4437869822485207,0.0,0.0,1422.0,0.0,0
kempst01,578.0,631.0,37.0,0.2788317523714428,0.4326010983524713,0.0,0.0,0.0,0.0,0
kendaja01,776.0,524.0,148.0,0.30190128672940275,0.40656808142884576,1352.0,0.0,0.0,0.0,0
kennete02,426.0,570.0,5.0,0.26402564689718344,0.38951225097320813,1175.0,0.0,0.0,0.0,0
kentje01,764.0,899.0,68.0,0.2854538087520259,0.4947325769854133,0.0,1121.0,157.0,3.0,0
killeha01,856.0,978.0,7.0,0.26278836509528586,0.5386158475426279,0.0,0.0,425.0,0.0,1
kinerra01,971.0,1015.0,22.0,0.2787704130643612,0.5479346781940442,0.0,0.0,0.0,0.0,1
kingje01,570.0,680.0,70.0,0.25679980396961527,0.4268561627052193,0.0,121.0,553.0,11.0,0
kingmda01,575.0,755.0,66.0,0.24012754476330636,0.49914152563159186,0.0,0.0,154.0,0.0,0
kleinch01,1024.0,1041.0,67.0,0.34007247758916653,0.5857333587640664,0.0,0.0,0.0,0.0,1
kleskry01,701.0,811.0,80.0,0.28244449530785076,0.5218585488670177,0.0,0.0,0.0,0.0,0
kluszte01,744.0,884.0,20.0,0.3025651383558877,0.5132296505756413,0.0,0.0,0.0,0.0,0
knoblch01,1025.0,549.0,350.0,0.29684400360685304,0.4165915238954013,0.0,1381.0,0.0,13.0,0
kreevmi01,673.0,512.0,113.0,0.28205128205128205,0.39064856711915535,0.0,0.0,4.0,0.0,0
krukjo01,569.0,569.0,58.0,0.2998929909042269,0.44810058855002677,0.0,0.0,0.0,0.0,0
kuennha01,816.0,583.0,60.0,0.3083508036338225,0.42051013277428373,0.0,0.0,84.0,729.0,0
kuheljo01,824.0,723.0,96.0,0.28904244817374136,0.43139190523198423,0.0,0.0,0.0,0.0,0
landiji01,601.0,448.0,137.0,0.24792176039119804,0.37579462102689487,0.0,0.0,0.0,0.0,0
landrke01,516.0,474.0,144.0,0.2683229813664596,0.4014906832298137,0.0,0.0,0.0,0.0,0
lankfra01,842.0,756.0,236.0,0.2755334576341413,0.4833229749326704,0.0,0.0,0.0,0.0,0
lansfca01,723.0,639.0,135.0,0.2915341812400636,0.43124006359300476,0.0,1.0,1192.0,3.0,0
larkiba01,801.0,607.0,267.0,0.2989346145811573,0.45268435345728014,0.0,0.0,0.0,1254.0,1
laryly01,782.0,513.0,160.0,0.27403737896870073,0.378518351722585,0.0,4.0,85.0,1082.0,0
lavagco01,481.0,475.0,63.0,0.2694767441860465,0.37616279069767444,0.0,266.0,657.0,1.0,0
lawtoma02,740.0,618.0,164.0,0.2666809238665526,0.4176646706586826,0.0,0.0,0.0,0.0,0
lazzeto01,814.0,975.0,132.0,0.29759342594404226,0.47603208765407945,0.0,1168.0,144.0,60.0,1
leibeha01,409.0,518.0,5.0,0.28837209302325584,0.4629695885509839,0.0,0.0,0.0,0.0,0
lemonch01,700.0,612.0,50.0,0.27992359932088284,0.4562818336162988,0.0,1.0,0.0,0.0,0
lewisbu01,830.0,605.0,83.0,0.29810815975539845,0.4219377030384101,0.0,0.0,665.0,0.0,0
lewisdu01,601.0,779.0,112.0,0.2855782053724519,0.3871213564488474,0.0,0.0,1.0,0.0,0
lezcasi01,539.0,573.0,36.0,0.27371342078708377,0.4445005045408678,0.0,0.0,0.0,0.0,0
lindsfr01,775.0,658.0,81.0,0.31673640167364014,0.4600418410041841,0.0,28.0,776.0,1.0,1
lockmwh01,782.0,527.0,42.0,0.2796886314265025,0.3919261404779146,0.0,0.0,0.0,0.0,0
loducpa01,464.0,461.0,19.0,0.2877891339429801,0.41124260355029585,874.0,0.0,0.0,0.0,0
loftoke01,1041.0,551.0,477.0,0.3032618825722274,0.42795899347623484,0.0,0.0,0.0,0.0,0
loganjo01,624.0,520.0,19.0,0.2701547231270358,0.38456840390879476,0.0,0.0,0.0,1328.0,0
lollash01,447.0,586.0,13.0,0.2659022659022659,0.4105924105924106,1087.0,0.0,1.0,0.0,0
lombaer01,407.0,645.0,5.0,0.315356004250797,0.4760892667375133,987.0,0.0,0.0,0.0,1
lopesda01,811.0,425.0,442.0,0.2609043617446979,0.37975190076030413,0.0,1264.0,1.0,16.0,0
lopezhe01,584.0,536.0,16.0,0.2714420358152686,0.4175306314797361,0.0,184.0,459.0,5.0,0
lopezja01,504.0,690.0,8.0,0.2860740367665575,0.5006295643414757,1090.0,0.0,0.0,0.0,0
loretma01,582.0,463.0,40.0,0.30106508875739646,0.40828402366863903,0.0,589.0,171.0,315.0,0
lowelmi01,693.0,851.0,28.0,0.2792599805258033,0.46757546251217136,0.0,8.0,1356.0,0.0,0
luderfr01,546.0,612.0,53.0,0.2783261802575107,0.4051502145922747,0.0,0.0,0.0,0.0,0
lumpeje01,593.0,439.0,17.0,0.266062776490415,0.3549610280176954,0.0,1100.0,87.0,82.0,0
luzingr01,660.0,858.0,27.0,0.2792075163398693,0.4889705882352941,0.0,0.0,0.0,0.0,0
lynnfr01,775.0,781.0,55.0,0.29398000425441395,0.49819187406934695,0.0,0.0,0.0,0.0,0
maddoga01,659.0,618.0,227.0,0.2871904854747514,0.41957496588028853,0.0,0.0,0.0,0.0,0
madlobi01,698.0,638.0,151.0,0.3164426059979317,0.45749741468459154,0.0,183.0,1073.0,0.0,0
malzofr01,630.0,716.0,13.0,0.2755890669180019,0.40150801131008484,0.0,0.0,1340.0,0.0,0
mantlmi01,1113.0,935.0,112.0,0.3070929070929071,0.5678321678321678,0.0,1.0,1.0,7.0,1
manushe01,905.0,814.0,91.0,0.33607520564042304,0.4972581276929103,0.0,0.0,0.0,0.0,1
maranra01,716.0,510.0,219.0,0.26371494090668546,0.3490915505380138,0.0,18.0,0.0,1441.0,1
marioma01,550.0,565.0,34.0,0.2651285164946367,0.34831005869257237,0.0,0.0,0.0,1383.0,0
marisro01,737.0,751.0,21.0,0.25998630449669025,0.4900707601004337,0.0,0.0,0.0,0.0,0
marshmi02,427.0,522.0,26.0,0.27093455272935124,0.4489854244069734,0.0,0.0,0.0,0.0,0
marshwi01,577.0,598.0,14.0,0.2750477099236641,0.4255725190839695,0.0,0.0,0.0,0.0,0
martied01,854.0,757.0,40.0,0.3216888126875268,0.5278611230175739,0.0,0.0,522.0,0.0,0
martipe01,723.0,497.0,142.0,0.2984814538212596,0.4446104057754543,0.0,0.0,429.0,0.0,0
martiti02,759.0,988.0,18.0,0.27590198726606213,0.4863978390893305,0.0,0.0,0.0,0.0,0
matheed01,1032.0,992.0,55.0,0.283205268935236,0.5472008781558727,0.0,0.0,1461.0,0.0,1
matthga01,798.0,723.0,148.0,0.2876480541455161,0.4463244970859184,0.0,0.0,0.0,0.0,0
mattido01,808.0,912.0,14.0,0.311134789557805,0.4832179009057006,0.0,1.0,3.0,0.0,0
maybejo01,610.0,724.0,19.0,0.25688282138794083,0.44004550625711036,0.0,0.0,0.0,0.0,0
mayca01,541.0,535.0,85.0,0.27510486059708855,0.39526276831976315,0.0,0.0,0.0,0.0,0
mayle01,719.0,935.0,27.0,0.27079964061096135,0.4736747529200359,0.0,0.0,0.0,0.0,0
mayswi01,1126.0,1053.0,236.0,0.3166521360069747,0.5923278116826504,0.0,0.0,0.0,0.0,1
mazerbi01,553.0,569.0,16.0,0.26508369015181005,0.38069287660568313,0.0,1399.0,0.0,0.0,1
mcauldi01,701.0,537.0,57.0,0.25263838035752745,0.4137411156579798,0.0,577.0,98.0,644.0,0
mcbriba01,532.0,412.0,181.0,0.2977058029689609,0.4202429149797571,0.0,0.0,0.0,0.0,0
mccorfr01,702.0,903.0,26.0,0.30014695077149156,0.43534166054371787,0.0,0.0,0.0,0.0,0
mccosba01,661.0,394.0,58.0,0.3124548301614069,0.4148397976391231,0.0,0.0,0.0,0.0,0
mccovwi01,659.0,733.0,19.0,0.27791814047498736,0.5373926225366347,0.0,0.0,0.0,0.0,1
mcdougi01,697.0,576.0,45.0,0.2760906757912746,0.40975192472198463,0.0,599.0,508.0,284.0,0
mcgeewi01,717.0,603.0,294.0,0.29797882579403273,0.40712223291626565,0.0,0.0,0.0,1.0,0
mcgrifr01,868.0,910.0,55.0,0.2859094457455113,0.5304449648711944,0.0,0.0,0.0,0.0,0
mcgwima01,785.0,950.0,10.0,0.25930880713489407,0.5549609810479376,0.0,0.0,8.0,0.0,0
mcinnst01,570.0,702.0,148.0,0.30790297339593115,0.3767605633802817,0.0,0.0,23.0,24.0,0
mcmanma01,815.0,829.0,109.0,0.29512670565302146,0.4442495126705653,0.0,751.0,491.0,54.0,0
mcmilro01,497.0,395.0,30.0,0.24866867330400555,0.3324843713822644,0.0,11.0,12.0,1302.0,0
mcmulke01,535.0,541.0,20.0,0.24925941599661447,0.38171815488785443,0.0,2.0,1265.0,11.0,0
mcquige02,794.0,740.0,32.0,0.27979664846544905,0.42760308793070984,0.0,0.0,0.0,0.0,0
mcraebr01,734.0,532.0,196.0,0.2612436448963629,0.3959718420023465,0.0,0.0,0.0,0.0,0
mcraeha01,555.0,603.0,89.0,0.2896135265700483,0.45507246376811594,0.0,1.0,21.0,0.0,0
mcreyke01,689.0,772.0,89.0,0.26690182245737804,0.451695081324711,0.0,0.0,0.0,0.0,0
medwijo01,1010.0,1131.0,31.0,0.328600066822586,0.5289007684597394,0.0,0.0,0.0,0.0,1
meltobi01,491.0,575.0,22.0,0.25245986535473847,0.41973070947695496,0.0,0.0,868.0,0.0,0
menkede01,524.0,529.0,33.0,0.25654570509875974,0.3801102434542949,0.0,225.0,160.0,832.0,0
meusebo01,764.0,1006.0,133.0,0.3110095389507154,0.4998012718600954,0.0,0.0,74.0,0.0,0
meuseir01,694.0,812.0,113.0,0.31156716417910446,0.4662106135986733,0.0,4.0,0.0,0.0,0
michaca01,504.0,496.0,64.0,0.26328052190121154,0.35461323392357874,0.0,800.0,190.0,219.0,0
millafe01,666.0,392.0,64.0,0.2803738317757009,0.3432782171099928,0.0,1384.0,0.0,0.0,0
millake01,618.0,670.0,7.0,0.276662908680947,0.457271702367531,0.0,0.0,26.0,0.0,0
millebi02,760.0,786.0,110.0,0.3193620936413821,0.4722960539766919,0.0,0.0,0.0,0.0,0
minchdo01,477.0,583.0,22.0,0.25326298250485973,0.4601499583449042,0.0,0.0,0.0,0.0,0
minosmi01,987.0,895.0,184.0,0.30700179533213645,0.4761220825852783,0.0,0.0,108.0,2.0,0
mitchda01,548.0,398.0,44.0,0.31091370558375636,0.4152284263959391,0.0,0.0,0.0,0.0,0
mitchke01,609.0,727.0,29.0,0.28774783934926285,0.5287239450940519,0.0,0.0,230.0,25.0,0
mizejo01,960.0,1096.0,26.0,0.32381870781099326,0.5876567020250724,0.0,0.0,0.0,0.0,1
molinbe01,422.0,665.0,3.0,0.2762520193861066,0.4202630971613201,1140.0,0.0,0.0,0.0,0
molitpa01,902.0,519.0,316.0,0.2994000387071802,0.4368105283530095,0.0,324.0,670.0,57.0,1
mondari01,722.0,547.0,89.0,0.26876778288465747,0.44539286495950975,0.0,0.0,0.0,0.0,0
mondera01,869.0,818.0,225.0,0.27544470933431137,0.49073904272877317,0.0,0.0,0.0,0.0,0
moneydo01,644.0,566.0,79.0,0.26618560833834437,0.4066947284024855,0.0,173.0,861.0,161.0,0
montawi01,628.0,791.0,31.0,0.2764643613267466,0.4070218772053634,0.0,0.0,0.0,0.0,0
moonwa01,723.0,641.0,86.0,0.29227782571182054,0.45232959447799825,0.0,0.0,0.0,0.0,0
moorejo02,808.0,510.0,45.0,0.29774658293313633,0.40857037310676025,0.0,0.0,0.0,0.0,0
moorete01,689.0,495.0,82.0,0.28266191853995104,0.4019586022701981,0.0,0.0,7.0,0.0,0
moranmi01,588.0,348.0,120.0,0.26858673811118555,0.35923197142219243,0.0,1220.0,0.0,4.0,0
morgajo02,968.0,591.0,441.0,0.27854996243425995,0.4325694966190834,0.0,1422.0,0.0,0.0,1
mosebll01,768.0,651.0,255.0,0.257416081186573,0.41530054644808745,0.0,0.0,0.0,0.0,0
moseswa01,831.0,485.0,148.0,0.30013230013230013,0.4307314307314307,0.0,0.0,0.0,0.0,0
mostijo01,607.0,368.0,173.0,0.3023663453111306,0.42886356996786446,0.0,1.0,5.0,1.0,0
muellbi02,651.0,478.0,19.0,0.2920310981535471,0.42517006802721086,0.0,53.0,1098.0,1.0,0
mumphje01,575.0,489.0,171.0,0.2866464693544628,0.38941971568398975,0.0,0.0,0.0,0.0,0
munsoth01,690.0,692.0,48.0,0.2921262837580829,0.4108025865348041,1253.0,0.0,1.0,0.0,0
murcebo01,834.0,867.0,118.0,0.2812444126586805,0.4518147684605757,0.0,1.0,31.0,1.0,0
murphda05,920.0,904.0,145.0,0.27820654171260567,0.5014700477765527,48.0,0.0,0.0,0.0,0
murphdw01,614.0,563.0,99.0,0.2468495181616012,0.4020261922411663,0.0,1.0,0.0,1.0,0
murraed02,884.0,1015.0,55.0,0.2985419630156472,0.5049786628733998,0.0,0.0,3.0,0.0,1
musiast01,1141.0,1007.0,59.0,0.3455235466620666,0.5792651371398999,0.0,0.0,0.0,0.0,1
myerbu01,934.0,629.0,126.0,0.30338733431516934,0.4096097201767305,0.0,914.0,219.0,234.0,0
myershy01,538.0,538.0,104.0,0.28431996605134735,0.38234670061531933,0.0,41.0,18.0,0.0,0
nettlgr01,729.0,784.0,29.0,0.2522739929459811,0.4299238908483386,0.0,0.0,1424.0,4.0,0
nevinph01,515.0,656.0,17.0,0.2726777444837919,0.4734404794333969,104.0,0.0,459.0,0.0,0
nichobi01,738.0,833.0,26.0,0.272390364422483,0.471278567016677,0.0,0.0,0.0,0.0,0
niemabo01,446.0,520.0,9.0,0.29186893203883496,0.470873786407767,0.0,0.0,0.0,0.0,0
northbi01,637.0,230.0,394.0,0.2600411946446962,0.3223480947476828,0.0,0.0,0.0,0.0,0
northji01,575.0,581.0,38.0,0.26749888542131073,0.4306732055283103,0.0,0.0,0.0,0.0,0
obriepe03,611.0,696.0,23.0,0.2618217054263566,0.40852713178294575,0.0,0.0,0.0,0.0,0
oconnda02,521.0,320.0,48.0,0.2610007543374403,0.3527784762383706,0.0,705.0,309.0,68.0,0
odoulle01,618.0,532.0,35.0,0.35275689223057644,0.5388471177944862,0.0,0.0,0.0,0.0,0
offerjo01,676.0,415.0,156.0,0.2794182459233142,0.377258704275011,0.0,499.0,0.0,580.0,0
oglivbe01,521.0,555.0,79.0,0.27598276790522347,0.4674205708131395,0.0,0.0,0.0,0.0,0
olerujo01,750.0,762.0,8.0,0.30081984443977294,0.48160605423586295,0.0,0.0,0.0,0.0,0
olivato01,817.0,868.0,86.0,0.3085050184891706,0.48952280331044196,0.0,0.0,0.0,0.0,0
oliveal01,753.0,806.0,62.0,0.29929640988634315,0.45805520476276385,0.0,0.0,0.0,0.0,0
oneilpa01,630.0,755.0,69.0,0.2826184092940125,0.46849865951742625,0.0,0.0,0.0,0.0,0
otisam01,767.0,667.0,265.0,0.2803380961964178,0.4389213121352385,0.0,0.0,3.0,0.0,0
ottme01,1025.0,1091.0,50.0,0.31738437001594894,0.5594098883572568,0.0,6.0,16.0,0.0,1
pafkoan01,667.0,789.0,34.0,0.2897177003915104,0.46445497630331756,0.0,0.0,201.0,0.0,0
palmera01,859.0,836.0,67.0,0.29907578558225506,0.4987060998151571,0.0,0.0,0.0,0.0,0
parkeda01,660.0,689.0,111.0,0.3084264432029795,0.50512104283054,0.0,1.0,0.0,0.0,0
parrila01,619.0,691.0,24.0,0.2674747474747475,0.43696969696969695,0.0,1.0,937.0,1.0,0
parrila02,609.0,760.0,22.0,0.2616663115278074,0.46281696143191986,1154.0,0.0,0.0,0.0,0
patekfr01,608.0,368.0,328.0,0.2399193548387097,0.32056451612903225,0.0,0.0,1.0,1263.0,0
peckiro01,689.0,450.0,154.0,0.2546441243999165,0.3375078271759549,0.0,0.0,0.0,1282.0,0
pendlte01,677.0,717.0,119.0,0.2732426303854875,0.39436885865457294,0.0,0.0,1375.0,0.0,0
pepitjo01,567.0,681.0,37.0,0.25735294117647056,0.4346638655462185,0.0,0.0,0.0,0.0,0
perezto01,736.0,914.0,28.0,0.28633859015770474,0.48698460953828615,0.0,1.0,760.0,0.0,1
peskyjo01,867.0,404.0,53.0,0.3066385669125395,0.38609062170706004,0.0,137.0,460.0,591.0,0
petrori01,605.0,689.0,10.0,0.25379426644182124,0.43381112984822934,0.0,0.0,541.0,772.0,0
phillto02,731.0,482.0,108.0,0.2653061224489796,0.36885069817400645,0.0,631.0,297.0,254.0,0
piazzmi01,846.0,1066.0,17.0,0.32197344957400437,0.5791559342183475,1300.0,0.0,0.0,0.0,1
pinsova01,958.0,806.0,219.0,0.29732328898862,0.47074851739060747,0.0,0.0,0.0,0.0,0
pippwa01,801.0,803.0,111.0,0.28360413589364847,0.41654357459379615,0.0,0.0,0.0,0.0,0
porteda02,576.0,595.0,24.0,0.2505592841163311,0.4103902560278399,1097.0,0.0,0.0,0.0,0
